Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Mental_Status,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Crime_Qualifier,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-01-0600-2017-685,Civilian,CA0010600,female,hispanic,,21_25,TRUE,serious_injury,"bone_fracture, gunshot_wound",critial_injuries,FALSE,front_below_waist,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE,,,TRUE,knife_blade_stabbing,,FALSE,,none_of_these,FALSE,,,,,,
URSUS-01-0600-2017-685,Officer,CA0010600,male,other,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-0600-2017-c6f,Civilian,CA0010600,male,hispanic,,18_20,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,none_of_these,TRUE,firearm,,,,,
URSUS-01-0600-2017-c6f,Officer,CA0010600,male,white,,31_35,FALSE,,,,FALSE,front_upper_chest,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-01-0600-2017-c6f,Officer,CA0010600,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-01-0600-2017-c6f,Officer,CA0010600,male,hispanic,,21_25,FALSE,,,,FALSE,front_upper_chest,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,patrol_uniform
URSUS-01-0700-2017-1a8,Civilian,CA0010700,male,white,,51_55,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,"alcohol_impairment, erratic",FALSE,,,TRUE,firearm,shotgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-01-0700-2017-1a8,Officer,CA0010700,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,tactical
URSUS-01-0700-2017-1a8,Officer,CA0010700,male,white,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,FALSE,plainclothes
URSUS-01-0700-2017-1a8,Officer,CA0010700,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-01-0700-2017-1a8,Officer,CA0010700,male,hispanic,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-0700-2017-1a8,Officer,CA0010700,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-0700-2017-2c0,Civilian,CA0010700,female,white,,26_30,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"arms_hands, front_legs",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,erratic,TRUE,245 - ADW PEACE OFFICER/FIREMAN - F    ,,FALSE,,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-01-0700-2017-2c0,Officer,CA0010700,male,white,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-01-0700-2017-2c0,Officer,CA0010700,female,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-01-0900-2017-0ac,Civilian,CA0010900,male,white,,31_35,TRUE,death,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,rifle,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-01-0900-2017-0ac,Officer,CA0010900,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-01-0900-2017-0ac,Officer,CA0010900,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-01-0900-2017-0ac,Officer,CA0010900,male,white,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,tactical
URSUS-01-0900-2017-b3a,Civilian,CA0010900,male,black,,41_45,TRUE,death,abrasion_laceration,critial_injuries,TRUE,front_lower_abdomen,TRUE,electronic_device,TRUE,electronic_device,FALSE,FALSE,"drug_impairment, alcohol_impairment, erratic",TRUE,,,FALSE,,,TRUE,active_resistance,deceased,FALSE,,,,,,
URSUS-01-0900-2017-b3a,Officer,CA0010900,female,white,,31_35,FALSE,,,,FALSE,rear_upper_back,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-0900-2017-b3a,Officer,CA0010900,male,white,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-01-1100-2017-fe2,Civilian,CA0011100,male,white,,56_60,TRUE,death,gunshot_wound,no_medical_aid,FALSE,"head, front_lower_abdomen",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,alcohol_impairment,FALSE,,,TRUE,firearm,,TRUE,assaultive,deceased,TRUE,firearm_replica,,,,,
URSUS-01-1100-2017-fe2,Officer,CA0011100,male,white,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-1200-2017-f8b,Civilian,CA0011200,male,white,,36_40,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"head, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,245(C) - ADW NOT F/ARM:PO/FIRE:GBI - F    ,,TRUE,unknown,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-01-1200-2017-f8b,Officer,CA0011200,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-1200-2017-f8b,Officer,CA0011200,male,hispanic,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-1400-2017-42c,Civilian,CA0011400,transgender,white,,36_40,TRUE,injury,bruised,no_medical_aid,FALSE,"rear_upper_back, arms_hands",TRUE,"other_control_hold, other_physical_contact, other_vehicle_contact",TRUE,"other_control_hold, other_physical_contact, other_vehicle_contact",FALSE,FALSE,erratic,TRUE,241/243 - ASLT/BATT PEACE OFR/ETC - M    ,,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-01-1400-2017-42c,Civilian,CA0011400,male,american_indian,,36_40,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,none,FALSE,601(A) - CURFEW - S    ,,FALSE,,,FALSE,,cited_and_released,FALSE,,,,,,
URSUS-01-1400-2017-42c,Officer,CA0011400,male,white,,41_45,TRUE,serious_injury,"obvious_disfigurement, dislocation, bruised",treated_at_facility_released,FALSE,"head, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-01-1400-2017-70d,Civilian,CA0011400,female,black,,21_25,FALSE,,,,,"arms_hands, front_legs",TRUE,"other_control_hold, electronic_device",TRUE,other_control_hold,FALSE,FALSE,erratic,TRUE,241/243 - ASLT/BATT PEACE OFR/ETC - M    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-01-1400-2017-70d,Civilian,CA0011400,male,white,,46_50,TRUE,injury,"abrasion_laceration, bruised",treated_at_facility_released,FALSE,"front_upper_chest, rear_upper_back, arms_hands, front_legs",FALSE,,TRUE,"other_control_hold, electronic_device",FALSE,FALSE,erratic,TRUE,241/243 - ASLT/BATT PEACE OFR/ETC - M    ,,TRUE,firearm,,TRUE,assaultive,in_custody_other,TRUE,firearm_replica,,,,,
URSUS-01-1400-2017-70d,Officer,CA0011400,male,white,,26_30,TRUE,serious_injury,bruised,treated_at_facility_released,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-01-1400-2017-70d,Officer,CA0011400,male,white,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,arms_hands,,,TRUE,animal,FALSE,FALSE,,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-01-1400-2017-70d,Officer,CA0011400,male,white,,31_35,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,arms_hands,,,TRUE,animal,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-01-1400-2017-70d,Officer,CA0011400,female,white,,26_30,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-01-1400-2017-70d,Officer,CA0011400,male,white,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-01-2100-2017-0ac,Civilian,CA0012100,male,black,,26_30,FALSE,,,,FALSE,"front_upper_chest, rear_upper_back, arms_hands, front_legs",TRUE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE,243(C)(2) - BATTERY AGAINST PO - M    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-01-2100-2017-0ac,Civilian,CA0012100,female,other,,18_20,FALSE,,,,FALSE,"head, arms_hands, front_legs",FALSE,,TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,243(B) - BATT PO/EMERG PRSNL/ETC - M    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-01-2100-2017-0ac,Officer,CA0012100,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-01-2100-2017-0ac,Officer,CA0012100,male,other,,31_35,TRUE,serious_injury,"bone_fracture, bruised",other_circumstance,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-01-2100-2017-970,Civilian,CA0012100,male,black,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"rear_lower_back, rear_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245 - ADW PEACE OFFICER/FIREMAN - F    ,,TRUE,firearm,shotgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-01-2100-2017-970,Officer,CA0012100,male,black,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-01-2100-2017-970,Officer,CA0012100,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-04-0000-2017-b7a,Civilian,CA0040000,male,white,,56_60,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"alcohol_impairment, erratic",TRUE,,,TRUE,firearm,handgun,TRUE,assaultive,none_of_these,TRUE,firearm,,,,,
URSUS-04-0000-2017-b7a,Officer,CA0040000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,defense,TRUE,tactical
URSUS-04-0200-2017-215,Civilian,CA0040200,male,black,,21_25,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_lower_abdomen",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-04-0200-2017-215,Officer,CA0040200,male,white,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-04-0200-2017-215,Officer,CA0040200,male,white,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-04-0200-2017-833,Civilian,CA0040200,male,white,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_upper_back, front_lower_abdomen, front_legs",FALSE,"discharge_of_firearm_hit, k_9_contact",TRUE,"discharge_of_firearm_hit, k_9_contact",TRUE,TRUE,erratic,TRUE,,,TRUE,other_dangerous_weapon,,TRUE,assaultive,deceased,TRUE,other_dangerous_weapon,,,,,
URSUS-04-0200-2017-833,Officer,CA0040200,male,white,,46_50,TRUE,serious_injury,stabbing_wound,treated_at_facility_released,FALSE,neck_throat,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-04-0200-2017-833,Officer,CA0040200,male,white,,31_35,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,head,,,TRUE,impact_projectile,FALSE,TRUE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-05-0000-2017-ece,Civilian,CA0050000,male,white,,36_40,FALSE,,,,FALSE,arms_hands,TRUE,"other_control_hold, electronic_device, carotid_hold",TRUE,"carotid_hold, other_control_hold, electronic_device",FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE,236 - FALSE IMPRISONMENT - F    ,,TRUE,other_dangerous_weapon,,TRUE,assaultive,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-05-0000-2017-ece,Officer,CA0050000,male,white,,31_35,TRUE,serious_injury,"concussion, abrasion_laceration, cut, sprain, bruised",treated_at_facility_released,FALSE,"head, front_upper_chest, arms_hands",,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-05-0000-2017-ece,Officer,CA0050000,male,white,,41_45,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-05-0000-2017-ece,Officer,CA0050000,male,white,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-05-0000-2017-ece,Officer,CA0050000,male,hispanic,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-0000-2017-6c1,Civilian,CA0070000,male,black,,36_40,TRUE,injury,bruised,treated_on_scene,FALSE,head,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,alcohol_impairment,TRUE,243(D) - BATERY:SERIOUS BODILY INJ - M    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-07-0000-2017-6c1,Officer,CA0070000,male,white,,41_45,TRUE,serious_injury,bone_fracture,critial_injuries,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,utility
URSUS-07-0000-2017-8b9,Civilian,CA0070000,male,white,,36_40,TRUE,serious_injury,"bone_fracture, abrasion_laceration",critial_injuries,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,148(A)(2) - OBSTR/ETC PUB OFC:RADIO - M    ,,TRUE,unknown,,TRUE,passive_non_compliance,in_custody_other,FALSE,,,,,,
URSUS-07-0000-2017-8b9,Officer,CA0070000,female,other,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-0057-2017-261,Civilian,CA0070057,male,black,,21_25,FALSE,,,,FALSE,front_upper_chest,FALSE,other_control_hold,FALSE,other_control_hold,FALSE,FALSE,drug_impairment,TRUE,245(C) - ADW NOT F/ARM:PO/FIRE:GBI - F    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,neither,,,,
URSUS-07-0057-2017-261,Officer,CA0070057,male,white,,56_60,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,neck_throat,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-07-0100-2017-042,Civilian,CA0070100,male,white,,36_40,TRUE,death,gunshot_wound,treated_on_scene,FALSE,"head, front_upper_chest",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-07-0100-2017-042,Officer,CA0070100,male,white,,31_35,FALSE,,,,FALSE,"head, front_upper_chest",,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-07-0100-2017-097,Civilian,CA0070100,male,white,,18_20,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245(A)(1) - FORCE/ADW NOT FIREARM:GBI - F    ,,TRUE,firearm,handgun,TRUE,assaultive,in_custody_other,TRUE,firearm,,,,,
URSUS-07-0100-2017-097,Civilian,CA0070100,male,white,,18_20,FALSE,,,,FALSE,not_applicable,FALSE,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245(A)(1) - FORCE/ADW NOT FIREARM:GBI - F    ,,TRUE,firearm,handgun,TRUE,assaultive,in_custody_other,TRUE,firearm,,,,,
URSUS-07-0100-2017-097,Officer,CA0070100,male,white,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-07-0100-2017-687,Civilian,CA0070100,male,black,,41_45,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_lower_abdomen, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,,TRUE,firearm,handgun,TRUE,assaultive,deceased,TRUE,firearm,,,,,
URSUS-07-0100-2017-687,Officer,CA0070100,male,white,,36_40,FALSE,,,,FALSE,front_upper_chest,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-0100-2017-756,Civilian,CA0070100,male,black,,46_50,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,neck_throat,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(A)(1) - FORCE/ADW NOT FIREARM:GBI - F    ,,TRUE,firearm,handgun,TRUE,assaultive,in_custody_other,TRUE,firearm,,,,,
URSUS-07-0100-2017-756,Officer,CA0070100,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-07-0200-2017-3c1,Civilian,CA0070200,male,hispanic,,21_25,TRUE,serious_injury,gunshot_wound,other_circumstance,FALSE,rear_below_waist,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,246 - SHOOT:INHAB DWELL/VEH/ETC - F    ,,TRUE,firearm,handgun,TRUE,fleeing,in_custody_other,TRUE,firearm,,,,,
URSUS-07-0200-2017-3c1,Officer,CA0070200,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-0900-2017-dda,Civilian,CA0070900,male,white,,46_50,FALSE,,,,FALSE,"arms_hands, rear_legs",FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,647(F) - DISORD CONDUCT:UI/DRUG - M    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-07-0900-2017-dda,Officer,CA0070900,male,white,,41_45,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-0900-2017-dda,Officer,CA0070900,male,white,,46_50,FALSE,,,,FALSE,"arms_hands, rear_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-1000-2017-002,Civilian,CA0071000,male,black,,41_45,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,none,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-07-1000-2017-002,Officer,CA0071000,male,white,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,plainclothes
URSUS-07-1000-2017-002,Officer,CA0071000,male,hispanic,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-1000-2017-002,Officer,CA0071000,male,hispanic,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,plainclothes
URSUS-07-1000-2017-002,Officer,CA0071000,male,asian,other_asian,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-1000-2017-002,Officer,CA0071000,male,hispanic,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-1000-2017-002,Officer,CA0071000,male,asian,other_asian,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-07-1000-2017-002,Officer,CA0071000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,plainclothes
URSUS-07-1000-2017-28d,Civilian,CA0071000,male,hispanic,,18_20,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,"head, arms_hands",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,OUTSIDEWARR/F - OUTSIDE WARRANT/FELONY - F    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-07-1000-2017-28d,Officer,CA0071000,male,hispanic,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-07-1000-2017-3d4,Civilian,CA0071000,male,white,,26_30,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,"arms_hands, front_legs, rear_legs",FALSE,"k_9_contact, other_physical_contact",TRUE,"other_physical_contact, k_9_contact",FALSE,FALSE,drug_impairment,FALSE,422 - THRTN CRM W/INTNT TO TERR - F    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-07-1000-2017-3d4,Officer,CA0071000,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
