StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,QB,Q1,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,opp,gc,term,Q_TotalDuration
4/25/2022 13:54,4/25/2022 14:03,100,575,TRUE,4/25/2022 14:03,"About $1,500",66,Female,White,No,Some college,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Disagree,Agree,Agree,No,No,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Unlikely,Likely,Likely,Very likely,Likely,Agree,Agree,Agree,Strongly disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,575
4/25/2022 13:54,4/25/2022 14:03,100,540,TRUE,4/25/2022 14:03,"About $1,500",64,Male,White,No,Some college,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Strongly agree,Disagree,No,No,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Likely,Very likely,Very likely,Very likely,Very likely,Agree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,540
4/25/2022 13:56,4/25/2022 14:04,100,478,TRUE,4/25/2022 14:04,"About $1,500",76,Male,White,No,High school diploma or GED,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Very likely,Very likely,Very likely,Very likely,Very likely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,478
4/25/2022 14:03,4/25/2022 14:04,100,23,TRUE,4/25/2022 14:04,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,23
4/25/2022 14:04,4/25/2022 14:04,100,14,TRUE,4/25/2022 14:04,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
4/25/2022 13:57,4/25/2022 14:04,100,398,TRUE,4/25/2022 14:04,"About $1,500",69,Female,White,No,Bachelor's degree,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Disagree,Agree,Agree,No,,,0,0,0,,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Unlikely,Likely,Unlikely,Likely,Likely,Disagree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,398
4/25/2022 13:58,4/25/2022 14:04,100,364,TRUE,4/25/2022 14:04,"About $1,500",62,Female,White,No,Technical or associate degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Disagree,No,,,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Very likely,Very likely,Very likely,Very likely,Very likely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,364
4/25/2022 14:02,4/25/2022 14:04,100,120,TRUE,4/25/2022 14:04,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,120
4/25/2022 13:58,4/25/2022 14:04,100,364,TRUE,4/25/2022 14:04,"About $1,500",36,Female,Black or African American,No,Bachelor's degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly agree,Yes,Yes,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,,,,,Strongly disagree,Very likely,Very likely,Very likely,Very unlikely,Very unlikely,Strongly agree,Strongly agree,,,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,364
4/25/2022 14:04,4/25/2022 14:04,100,13,TRUE,4/25/2022 14:04,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
4/25/2022 14:03,4/25/2022 14:04,100,100,TRUE,4/25/2022 14:04,"About $1,500",62,Non-binary / third gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,gender,100
4/25/2022 13:55,4/25/2022 14:05,100,590,TRUE,4/25/2022 14:05,"About $1,500",67,Female,White,No,Some college,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Disagree,Agree,Agree,No,No,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Likely,Very likely,Likely,Likely,Likely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,590
4/25/2022 13:59,4/25/2022 14:05,100,365,TRUE,4/25/2022 14:05,"About $1,500",51,Male,White,No,Bachelor's degree,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Agree,Strongly disagree,No,No,No,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Likely,Likely,Likely,Likely,Likely,Agree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,365
4/25/2022 14:04,4/25/2022 14:05,100,35,TRUE,4/25/2022 14:05,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,35
4/25/2022 14:02,4/25/2022 14:05,100,190,TRUE,4/25/2022 14:05,"About $1,500",44,Female,White,No,High school diploma or GED,Somewhat of a problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Strongly disagree,Agree,Disagree,No,No,No,0,0,0,0,0,0,0,Agree,Disagree,Disagree,Strongly disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Very likely,Very likely,Likely,Very unlikely,Very unlikely,Agree,Agree,Disagree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,190
4/25/2022 14:05,4/25/2022 14:05,100,11,TRUE,4/25/2022 14:05,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
4/25/2022 14:05,4/25/2022 14:05,100,26,TRUE,4/25/2022 14:05,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,26
4/25/2022 13:58,4/25/2022 14:05,100,445,TRUE,4/25/2022 14:05,"About $1,500",72,Female,White,No,Some college,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly disagree,Agree,Agree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Very likely,Very likely,Very likely,Likely,Likely,Agree,Agree,Agree,Strongly disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,445
4/25/2022 13:57,4/25/2022 14:05,100,491,TRUE,4/25/2022 14:06,"About $1,500",80,Female,White,No,High school diploma or GED,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Agree,Disagree,No,No,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Very likely,Very likely,Very likely,Very likely,Unlikely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Qual2726-0413ScottGenpopBS,1,,491
4/25/2022 13:58,4/25/2022 14:06,100,465,TRUE,4/25/2022 14:06,"About $1,500",59,Female,White,No,Technical or associate degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Agree,Agree,Agree,Likely,Likely,Likely,Likely,Likely,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,465
4/25/2022 14:05,4/25/2022 14:06,100,61,TRUE,4/25/2022 14:06,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,61
4/25/2022 13:59,4/25/2022 14:06,100,395,TRUE,4/25/2022 14:06,"About $1,500",59,Male,White,No,Some college,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Serious problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Not a problem,Serious problem,Strongly agree,Strongly agree,Strongly disagree,No,No,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Very unlikely,Very unlikely,Very unlikely,Unlikely,Likely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,395
4/25/2022 14:01,4/25/2022 14:06,100,329,TRUE,4/25/2022 14:06,"About $1,500",62,,White,No,Technical or associate degree,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Strongly agree,Strongly agree,Disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Very likely,Very likely,Very likely,Very likely,Very likely,Strongly agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,329
4/25/2022 14:06,4/25/2022 14:06,100,16,TRUE,4/25/2022 14:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
4/25/2022 14:05,4/25/2022 14:06,100,89,TRUE,4/25/2022 14:06,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,89
4/25/2022 14:06,4/25/2022 14:06,100,9,TRUE,4/25/2022 14:06,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,9
4/25/2022 14:06,4/25/2022 14:07,100,25,TRUE,4/25/2022 14:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,25
4/25/2022 13:59,4/25/2022 14:07,100,479,TRUE,4/25/2022 14:07,"About $1,500",71,Female,White,No,Some college,Not a problem,Serious problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Strongly agree,Strongly agree,Strongly disagree,Yes,No,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,479
4/25/2022 13:55,4/25/2022 14:07,100,672,TRUE,4/25/2022 14:07,"About $1,500",66,Female,White,No,High school diploma or GED,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Unlikely,Likely,Unlikely,Likely,Likely,Agree,,Agree,Strongly disagree,Strongly disagree,Qual2726-0413ScottGenpopBS,1,,672
4/25/2022 14:07,4/25/2022 14:07,100,21,TRUE,4/25/2022 14:07,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
4/25/2022 13:57,4/25/2022 14:07,100,595,TRUE,4/25/2022 14:07,"About $1,500",78,Male,White,,Some college,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Strongly disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Strongly agree,Agree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Agree,Agree,Agree,Strongly disagree,Agree,Qual2726-0413ScottGenpopBS,1,,595
4/25/2022 14:07,4/25/2022 14:08,100,53,TRUE,4/25/2022 14:08,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,53
4/25/2022 13:55,4/25/2022 14:08,100,757,TRUE,4/25/2022 14:08,"About $1,500",74,Female,White,No,Bachelor's degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,,,Not a problem,Not a problem,Not a problem,Strongly agree,Strongly agree,Disagree,No,,Yes,0,0,0,0,0,0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Likely,Very likely,Likely,Very likely,Likely,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,757
4/25/2022 14:08,4/25/2022 14:08,100,21,TRUE,4/25/2022 14:08,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
4/25/2022 14:08,4/25/2022 14:08,100,21,TRUE,4/25/2022 14:08,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
4/25/2022 14:08,4/25/2022 14:08,100,11,TRUE,4/25/2022 14:08,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
4/25/2022 14:08,4/25/2022 14:08,100,44,TRUE,4/25/2022 14:08,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,44
4/25/2022 14:08,4/25/2022 14:09,100,36,TRUE,4/25/2022 14:09,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,36
4/25/2022 14:08,4/25/2022 14:09,100,19,TRUE,4/25/2022 14:09,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
4/25/2022 14:09,4/25/2022 14:09,100,14,TRUE,4/25/2022 14:09,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
4/25/2022 14:09,4/25/2022 14:09,100,10,TRUE,4/25/2022 14:09,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,10
4/25/2022 14:07,4/25/2022 14:09,100,112,TRUE,4/25/2022 14:09,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,112
4/25/2022 14:08,4/25/2022 14:09,100,88,TRUE,4/25/2022 14:09,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,88
4/25/2022 14:09,4/25/2022 14:09,100,30,TRUE,4/25/2022 14:09,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,30
4/25/2022 14:09,4/25/2022 14:09,100,11,TRUE,4/25/2022 14:09,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
4/25/2022 14:09,4/25/2022 14:09,100,24,TRUE,4/25/2022 14:09,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,24
4/25/2022 14:04,4/25/2022 14:09,100,339,TRUE,4/25/2022 14:09,"About $1,500",66,Female,White,No,Some college,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Disagree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Likely,Very likely,Unlikely,Unlikely,Likely,Agree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,339
4/25/2022 14:09,4/25/2022 14:10,100,16,TRUE,4/25/2022 14:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
4/25/2022 14:08,4/25/2022 14:10,100,104,TRUE,4/25/2022 14:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,104
4/25/2022 14:09,4/25/2022 14:10,100,36,TRUE,4/25/2022 14:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,36
4/25/2022 14:10,4/25/2022 14:10,100,7,TRUE,4/25/2022 14:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,7
4/25/2022 14:09,4/25/2022 14:10,100,25,TRUE,4/25/2022 14:10,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,25
4/25/2022 14:09,4/25/2022 14:10,100,68,TRUE,4/25/2022 14:10,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,68
4/25/2022 14:04,4/25/2022 14:10,100,393,TRUE,4/25/2022 14:10,"About $1,500",78,Female,White,No,Bachelor's degree,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Disagree,Agree,Disagree,No,,,0,1,0,0,0,0,0,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Unlikely,Likely,Unlikely,Unlikely,Very likely,Agree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,393
4/25/2022 14:10,4/25/2022 14:10,100,25,TRUE,4/25/2022 14:10,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,25
4/25/2022 14:10,4/25/2022 14:10,100,14,TRUE,4/25/2022 14:10,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
4/25/2022 14:05,4/25/2022 14:10,100,299,TRUE,4/25/2022 14:10,"About $1,500",51,Female,White,,High school diploma or GED,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Agree,Agree,Disagree,No,No,Yes,0,0,0,0,0,0,0,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,299
